STATE/UT,DISTRICT,TEHSIL,VILLAGE,SITE,WELL DEPTH,AQUIFER,pH,electrical conductivity,TDS (mg/l),Total Hardness (mg/l),Calcium (mg/l),Magnesium (mg/l),Sodium (mg/l),Potassium (mg/l),Carbonate (mg/l),Bicarbonate (mg/l),Sulphate (mg/l),Chloride (mg/l),Fluoride (mg/l),Nitrate (mg/l),Sodium (mg/l),LATITUDE,LONGITUDE,WELL TYPE,Jan-23,May-22,Aug-22,Nov-22
Odisha,Ganjam,Chhatrapur,Chatrapur,Chatrapur1,45.98,Unconfined,6.409483738,1.061542156,0.17223708,0.172246225,126.998,20.09207243,291.5753836,11.09151752,3.3757927,169.2318395,15.430237,107.6125375,0.799182106,16.75994308,127.6479629,19.355,84.9789,Dug Well,2.7,3.62,2.1,2.25
Odisha,Ganjam,Chhatrapur,Ganjam,Ganjam,45.38,Unconfined,6.409483738,1.152299789,0.263419828,0.179802666,126.998,20.06415617,291.5753836,9.368354185,3.337405018,139.9043063,51.65015985,79.47753648,1.021931849,25.285576,112.2364961,19.3736,85.0347,Dug Well,0.84,0.9,0.34,0.57
Odisha,Ganjam,Chhatrapur,Narendrapur,Narendrapur,46.31,Qtz./Schist,6.409483738,1.697377566,0.186073569,0.091082386,126.998,18.92121216,291.5753836,10.39869334,4.62706309,85.75071773,53.02574336,44.59191633,0.790814368,41.79132054,106.6611169,19.335,84.8694,Dug Well,5.05,8.55,4.1,4.7
Odisha,Ganjam,Chhatrapur,Tanganapalli,Tanganapalli 1,45.8,Qtz./Schist,6.409483738,0.753785578,0.182480558,0.076067677,126.998,19.82092157,291.5753836,7.504404879,3.595928017,120.9532346,37.75117207,69.11517759,0.705628965,26.22325241,124.2058399,19.3744,84.8797,Dug Well,1.72,1.6,0.3,0.23
Odisha,Ganjam,Chikiti,Chikiti,Chikiti,45.8,Qtz./Schist,6.409483738,0.856900686,0.175536627,0.171551532,126.998,18.25928422,291.5753836,11.78671544,5.235291904,45.20796055,34.66078002,105.2707861,0.915818458,16.98828486,127.2913196,19.1958,84.6144,Dug Well,0.79,1.82,0.42,0.47
Odisha,Ganjam,Chikiti,Laxmipur,Laxmipur1,47.96,Qtz./Schist,6.409483738,1.247962114,0.146668305,0.101603205,126.998,18.84322652,291.5753836,9.997880939,3.21934135,104.1560221,54.37104459,107.4973234,0.777941273,35.9388279,132.1605469,19.1628,84.61,Dug Well,4.72,7.12,1.57,1.82
Odisha,Ganjam,Chikiti,Surlaroad,Surlaroad 1,47.39,Qtz./Schist,6.409483738,1.156156581,0.164149732,0.216600065,126.998,18.35872362,291.5753836,8.23808106,4.136132237,53.96793444,38.1882958,99.06260998,0.962543554,6.238180497,125.9051591,19.1686,84.7222,Dug Well,2.4,0.82,0.43,0.7
Odisha,Ganjam,Dharakote,Balrampur,Balrampur,47.42,Qtz./Schist,6.409483738,1.056204098,0.206370077,0.165633116,126.998,19.59754857,291.5753836,10.97309856,1.943235491,160.0376648,53.02277517,50.01515364,0.964576896,16.40571556,124.6903021,19.6386,84.4311,Dug Well,1.3,2.0,0.65,0.85
Odisha,Ganjam,Dharakote,Baradabili,Baradabili,46.94,Qtz./Schist,6.409483738,0.762119385,0.1611734,0.113805239,126.998,20.49051102,291.5753836,12.33190956,5.144213587,111.1780044,19.26943113,58.38567187,0.834934157,43.14078712,114.1840882,19.6925,84.545,Dug Well,3.48,4.27,1.87,2.67
Odisha,Ganjam,Dharakote,Dharkote,Dharkote,46.94,Qtz./Schist,6.409483738,1.083173795,0.272654315,0.12876356,126.998,19.17726034,291.5753836,7.176225435,5.571081589,163.7585403,27.97483326,68.70763334,0.832905539,11.05535999,142.3935509,19.6417,84.5792,Dug Well,1.32,1.84,0.94,1.24
Odisha,Ganjam,Dharakote,Gangapur,Gangapur 1,47.0,Qtz./Schist,6.409483738,0.874642957,0.21409031,0.190596813,126.998,18.35178087,291.5753836,11.4656425,3.933341478,73.21688378,38.48590519,41.19818457,0.819564006,28.52332283,109.4381641,19.7792,84.6075,Dug Well,1.73,3.63,1.28,1.48
Odisha,Ganjam,Ganjam,Huma,Humma,47.0,Qtz./Schist,6.409483738,1.298784101,0.211189622,0.174536487,126.998,19.19715357,291.5753836,13.61065343,8.794048961,53.47729212,50.6112683,93.73488472,0.879448916,17.86058918,143.1648986,19.4269,85.075,Dug Well,1.17,1.2,1.87,0.67
Odisha,Ganjam,Hinjilicut,Badakhandi,Badakhandi,48.62,Qtz./Schist,6.409483738,0.872977435,0.186826217,0.192791673,126.998,19.330791,291.5753836,7.605158237,8.802393079,110.5278854,57.01302647,68.42719031,0.817872727,34.56505879,141.0558674,19.4222,84.7372,Dug Well,1.81,1.76,1.26,1.26
Odisha,Ganjam,Hinjilicut,Hinjlicut,Hinjlicut 1,48.86,Qtz./Schist,6.409483738,1.296143551,0.195279956,0.246372852,126.998,20.39134705,291.5753836,10.21008716,8.076360196,168.014602,23.42835352,100.7462555,0.901631998,42.19986673,110.6657798,19.4761,84.7467,Dug Well,2.99,3.72,0.72,2.22
Odisha,Ganjam,Hinjilicut,Hinjlikatu,Hinjlikatu,48.896,Qtz./Schist,6.409483738,0.639833455,0.174036936,0.082361812,126.998,19.52274163,291.5753836,11.83052311,5.419284213,66.14478273,45.07381461,74.8889162,0.728147972,20.78937696,130.8293533,19.4889,84.7417,Dug Well,2.83,5.96,1.39,2.41
Odisha,Ganjam,Hinjilicut,Pochilima,Pochilima,48.716,Qtz./Schist,6.409483738,0.983738397,0.181693735,0.260919675,126.998,18.74187143,291.5753836,8.909157177,5.993251495,120.5664333,27.15318187,66.06378364,0.857534962,38.73750821,138.0806804,19.4542,84.7467,Dug Well,1.74,4.0,1.78,2.28
Odisha,Ganjam,Jaganathprasad,Baragam,Baragam,48.896,Qtz./Schist,6.409483738,1.36573643,0.228560777,0.04440326,126.998,17.71417358,291.5753836,11.66430773,9.223729831,174.8904533,23.42680695,74.82758243,0.780789731,36.97612753,133.0949004,19.8978,84.6839,Dug Well,1.79,3.49,0.37,1.49
Odisha,Ganjam,Jaganathprasad,Chadeiapalli Chhak,Chadeiapalli Chhak,48.896,Qtz./Schist,6.409483738,1.067157351,0.159443972,0.052418518,126.998,20.52368615,291.5753836,8.966108368,2.592674112,57.52549096,53.61535206,100.7208146,0.737606927,15.44762872,117.7664512,19.9692,84.8467,Dug Well,1.85,5.05,1.4,1.8
Odisha,Ganjam,Jaganathprasad,Chamkahandi,Chamkahandi,49.388,Qtz./Schist,6.409483738,1.657833682,0.169071598,0.081823589,126.998,18.90785562,291.5753836,9.215181361,2.436997187,92.35840833,16.98979093,91.78911422,0.949836661,18.13394401,134.3052582,20.0431,84.7069,Dug Well,1.9,3.07,1.62,1.72
Odisha,Ganjam,Jaganathprasad,Gayagonda,Gayagonda 1,49.568,Qtz./Schist,6.409483738,1.155442244,0.137989447,0.194141551,126.998,19.51249606,291.5753836,11.60255581,4.602239991,120.261411,60.78237398,111.9390087,0.975966182,29.91309261,121.0002676,20.1742,84.7508,Dug Well,4.0,5.4,0.78,3.5
Odisha,Ganjam,Jaganathprasad,Jagannathprasad,Jagannathprasad,49.568,Qtz./Schist,6.409483738,1.414886236,0.17836484,0.11330882,126.998,19.78475062,291.5753836,8.030626722,5.621361908,152.9571341,33.07586802,92.61685694,0.754371742,19.39381888,113.5444749,19.9708,84.7778,Dug Well,3.5,6.26,1.49,3.11
Odisha,Ganjam,Jaganathprasad,Jhadabhumi,Jhadabhumi,49.568,Qtz./Schist,6.409483738,1.161856193,0.187775576,0.061632801,126.998,20.32606195,291.5753836,11.28539073,3.502800537,49.05093555,56.99977908,79.14269569,0.926880462,11.60106142,123.4735852,19.9192,84.7233,Dug Well,3.5,7.1,0.25,2.1
Odisha,Ganjam,Jaganathprasad,Saishamuli,Saishamuli 1,49.568,Qtz./Schist,6.409483738,0.913669493,0.17216558,0.092714663,126.998,19.02220355,291.5753836,8.209623522,8.795151188,79.22623702,27.8336021,96.89920718,0.819356316,34.90049671,119.8051874,20.0739,84.6033,Dug Well,4.3,5.55,3.0,4.22
Odisha,Ganjam,Jaganathprasad,Tarasingi,Tarasingi,49.568,Qtz./Schist,6.409483738,1.580406114,0.282853114,0.195686464,126.998,18.05059609,291.5753836,7.033326078,3.149817813,118.6910109,32.67484492,88.95553268,0.710946178,30.99267212,103.5097273,20.0922,84.6878,Dug Well,4.18,8.58,1.83,5.43
Odisha,Ganjam,Kavisurjyanagar,Gudiali,Gudiali,49.568,Qtz./Schist,6.409483738,0.987395059,0.128122384,0.176331806,126.998,19.20871771,291.5753836,11.73434632,5.344028641,80.94031628,39.4478628,59.5186755,0.985119569,8.688586698,114.222985,19.5675,84.7839,Dug Well,1.88,5.03,0.25,1.28
Odisha,Ganjam,Kavisurjyanagar,K.S.Nagar,K.S.Nagar1,49.568,Qtz./Schist,6.409483738,1.618425134,0.223328377,0.148392737,126.998,18.25328629,291.5753836,7.711622759,6.597590153,143.2261108,29.8253211,81.42618229,0.887187211,36.18692545,115.1674878,19.5831,84.6756,Dug Well,1.52,2.8,0.2,0.45
Odisha,Ganjam,Khalikote,Khalikot,Khalikot,49.568,Qtz./Schist,6.409483738,1.903229195,0.247115375,0.108167353,126.998,18.62682469,291.5753836,10.7350155,2.694410514,171.3985125,17.88118444,85.8789851,0.701255666,30.3292694,117.2190113,19.6097,85.0883,Dug Well,3.23,5.23,2.38,3.13
Odisha,Ganjam,Khalikote,Kodala,Kodala,49.568,Qtz./Schist,6.409483738,1.699239563,0.174392423,0.079337891,126.998,18.74328686,291.5753836,12.17374091,7.007604714,120.9513338,13.61267959,84.58342605,0.986235867,7.85747568,112.673169,19.625,84.9383,Dug Well,1.31,3.05,0.47,0.9
Odisha,Ganjam,Khalikote,Rambha,Rambha,49.568,Qtz./Schist,6.409483738,1.24491369,0.19846841,0.066136201,126.998,19.42484477,291.5753836,11.79668636,2.354167938,106.934399,29.05767648,98.28589431,0.79033931,29.27771824,140.4050316,19.5269,85.0958,Dug Well,2.28,1.58,1.1,1.27
Odisha,Ganjam,Kukudakhandi,Digapahandi,Digapahandi 1,49.568,Qtz./Schist,6.409483738,1.945048425,0.13515683,0.122874803,126.998,18.9076761,291.5753836,9.438542632,8.176024139,58.31738507,11.31174393,54.05387709,0.885722725,40.29506066,144.2088092,19.3819,84.5631,Dug Well,2.85,5.4,5.0,2.25
Odisha,Ganjam,Kukudakhandi,Kanakia,Kankia,49.568,Qtz./Schist,6.409483738,1.460297703,0.160563207,0.150933352,126.998,17.98909925,291.5753836,8.573478306,2.447594233,144.3688392,36.87619443,103.8988788,0.985078437,33.92160026,116.5303333,19.2422,84.7094,Dug Well,4.77,5.87,2.82,4.02
Odisha,Ganjam,Kukudakhandi,Kukudahandi,Kukudahandi,49.568,Qtz./Schist,6.409483738,1.150673451,0.25001588,0.132984525,126.998,20.57513626,291.5753836,11.77426804,5.63632217,80.26757785,38.38382096,73.71219651,0.796152194,17.61953347,111.3587669,19.3944,84.7542,Dug Well,1.44,4.67,0.97,1.14
Odisha,Ganjam,Kukudakhandi,Lanjia,Lanjia,49.568,Qtz./Schist,6.409483738,0.96311712,0.256003913,0.180843351,126.998,19.55535522,291.5753836,11.76529006,1.889099407,111.5766471,25.88888679,54.84548708,0.813184143,21.80340636,115.4210537,19.3544,84.7428,Dug Well,3.0,3.35,2.45,2.65
Odisha,Ganjam,Kukudakhandi,Lathi,Lathi,49.568,Qtz./Schist,6.409483738,0.957248243,0.164627165,0.122842826,126.998,19.17502609,291.5753836,11.81457749,8.897861473,143.2836137,17.97968571,67.26390185,0.957520602,27.72380561,115.2875783,19.3028,84.7592,Dug Well,1.52,2.83,1.03,1.38
Odisha,Ganjam,Kukudakhandi,Padmanavapur,Padmanavapur,49.568,Qtz./Schist,6.409483738,0.997828742,0.198423894,0.059784391,126.998,18.29454125,291.5753836,12.47300329,8.140272343,104.1298805,49.68695269,56.52093625,0.984608102,13.30520751,108.0795894,19.3569,84.5661,Dug Well,1.85,2.7,1.43,1.55
Odisha,Ganjam,Kukudakhandi,Pitamberpur,Pitamberpur,49.568,Qtz./Schist,6.409483738,1.295648832,0.240791269,0.142993044,126.998,19.51643975,291.5753836,12.46037651,3.857573306,169.164755,54.58764805,43.42984123,0.872680033,38.99682848,138.810306,19.3706,84.6311,Dug Well,1.86,3.25,1.6,0.85
Odisha,Ganjam,Kukudakhandi,Ratanpur,Ratanpur,49.568,Qtz./Schist,6.409483738,1.068509406,0.277972035,0.109028792,126.998,19.42551915,291.5753836,11.18125277,2.124231439,75.25701908,14.82103252,81.26968676,0.763507026,23.43603707,116.5295738,19.3539,84.7708,Dug Well,2.25,4.1,1.22,2.25
Odisha,Ganjam,Patrapur,Jarada,Jarada1,49.568,Qtz./Schist,6.409483738,1.226738958,0.157079543,0.090548202,126.998,19.67299085,291.5753836,11.75556279,4.499858223,119.5132096,11.9577882,86.94454458,0.836802716,12.20678701,117.646358,19.075,84.5067,Dug Well,1.95,2.15,0.62,0.55
Odisha,Ganjam,Patrapur,Jayantipur,Jayantipur,49.568,Qtz./Schist,6.409483738,1.420352513,0.243925375,0.086427463,126.998,20.35699631,291.5753836,10.56124854,6.154786029,93.6680912,57.33586175,43.89092589,0.716711239,7.866944611,109.406363,19.0939,84.6133,Dug Well,7.05,3.8,0.75,1.0
Odisha,Ganjam,Patrapur,Patrapur,Patrapur1,49.658,Qtz./Schist,6.409483738,0.911422191,0.180486334,0.122086449,126.998,18.49854742,291.5753836,11.53800623,5.336848771,62.31783321,56.52818223,101.3608021,0.999706968,5.792389375,121.3082892,19.1283,84.5772,Dug Well,2.12,3.02,0.74,1.47
Odisha,Ganjam,Patrapur,Surangi,Surangi,49.658,Qtz./Schist,6.409483738,2.104973275,0.169756171,0.115023192,126.998,20.59478754,291.5753836,7.632293202,7.985277413,107.5191055,55.12005902,63.96063536,1.024923182,21.96481885,120.8027703,19.1583,84.5333,Dug Well,2.33,3.63,1.18,2.08
Odisha,Ganjam,Polasara,Polasora,Polasora,49.658,Qtz./Schist,6.409483738,1.412786553,0.234892406,0.161904941,126.998,18.78712474,291.5753836,12.11278069,6.951508464,182.2847936,58.85020461,114.3562287,0.935106484,8.664081497,108.891907,19.6917,84.8194,Dug Well,3.29,3.33,1.98,2.08
Odisha,Ganjam,Purusottampur,Bananai,Bananai,49.658,Qtz./Schist,6.409483738,1.096867071,0.136408648,0.127882342,126.998,19.82556531,291.5753836,13.52668999,7.856517961,122.0944702,59.39015877,77.3316898,0.737963747,11.21101783,126.8927796,19.5183,84.7731,Dug Well,0.94,0.63,0.6,0.28
Odisha,Ganjam,Purusottampur,Nuapalli,Nuapalli,48.656,Qtz./Schist,6.409483738,1.666956655,0.217706916,0.204921651,126.998,20.34149672,291.5753836,13.08758907,7.954779279,100.4336175,58.60479619,84.12637282,0.714311519,21.06969308,125.0214613,19.4617,84.8875,Dug Well,2.05,2.2,0.8,0.92
Odisha,Ganjam,Rangilunda,Berhampur Ii,Berhampur Ii,48.104,Qtz./Schist,6.409483738,1.785350149,0.161274933,0.110486066,126.998,19.13670603,291.5753836,13.25674321,7.40983729,73.81047984,16.09561739,80.03396026,0.800341766,14.24325285,108.342832,19.3117,84.7906,Dug Well,3.5,3.18,2.52,3.0
Odisha,Ganjam,Rangilunda,Dumdumi,Dumdumi,48.104,Qtz./Schist,6.409483738,1.348212792,0.180506673,0.120734318,126.998,19.91998068,291.5753836,8.410751437,7.117707166,145.7465739,37.35950396,88.12625962,0.894555642,32.68856627,128.5712677,19.2225,84.8067,Dug Well,1.96,3.31,1.31,1.56
Odisha,Ganjam,Rangilunda,Golabandha,Golabandha,48.014,Qtz./Schist,6.409483738,1.466412704,0.227848564,0.102535017,126.998,19.84439752,291.5753836,10.60163702,1.660906195,89.20056783,28.36782241,65.28393493,0.82549524,41.61055032,140.6831848,19.2494,84.8719,Dug Well,4.83,6.65,5.85,4.65
Odisha,Ganjam,Rangilunda,Golanthara,Golanthara,47.996,Qtz./Schist,6.409483738,1.272252677,0.19008649,0.089899704,126.998,18.11590088,291.5753836,10.67770678,7.532557921,93.26894097,39.34556084,56.99826412,0.983398198,9.973289184,137.6056565,19.2042,84.7525,Dug Well,2.06,2.41,1.06,1.46
Odisha,Ganjam,Rangilunda,Gopalpur,Gopalpur 1,47.996,Qtz./Schist,6.409483738,0.896009889,0.206868395,0.172970078,126.998,20.13129998,291.5753836,11.54124416,6.278774193,171.5967013,55.65125631,49.08328737,0.804740836,11.72236025,143.090109,19.2589,84.775,Dug Well,1.8,2.13,1.58,1.18
Odisha,Ganjam,Rangilunda,Haldiapadar,Haldiapadar,47.996,Qtz./Schist,6.409483738,1.23249174,0.205653733,0.183305303,126.998,19.94494648,291.5753836,12.79084843,5.135877935,165.8350516,48.9595599,93.25498438,0.870919302,28.81991269,144.7450772,19.2775,84.7814,Dug Well,2.69,3.19,2.21,1.99
Odisha,Ganjam,Rangilunda,Hinjalapalli,Hinjalapalli 1,47.996,Qtz./Schist,6.409483738,1.18529782,0.211438773,0.168785613,126.998,19.98958991,291.5753836,13.17716349,9.00280503,174.587635,16.34854206,43.54474421,1.019001733,34.54477338,112.4004554,19.2422,84.7853,Dug Well,2.05,6.4,1.6,1.8
Odisha,Ganjam,Rangilunda,Mantridi,Mantridi,47.996,Qtz./Schist,6.409483738,1.031887118,0.115076332,0.142804558,126.998,18.09812256,291.5753836,11.08725604,8.910925773,171.4155379,30.12052869,61.4857295,0.873968803,43.25840178,130.8296127,19.1889,84.7719,Dug Well,1.78,2.33,0.75,0.88
Odisha,Ganjam,Sanakhemundi,Patapur,Patapur,47.996,Qtz./Schist,6.409483738,1.046163697,0.154246305,0.147323528,126.998,18.43044595,291.5753836,7.494449475,8.987531526,101.6812221,39.1695316,42.18544366,0.795827026,13.94549751,107.4096913,19.445,84.5908,Dug Well,3.01,7.71,3.56,2.41
Odisha,Ganjam,Sanakhemundi,Pudamari,Pudamari,47.996,Qtz./Schist,6.409483738,1.454249973,0.206178006,0.097581026,126.998,18.96664077,291.5753836,12.63573472,2.740342649,182.9064143,35.47922485,76.81483868,1.015439364,38.42899078,106.6126841,19.445,84.4667,Dug Well,1.25,4.24,1.89,1.19
Odisha,Ganjam,Sargad,Subash Ch.Pur,Subash Ch.Pur,47.996,Qtz./Schist,6.409483738,0.857891832,0.206000945,0.088672236,126.998,18.30661286,291.5753836,7.018257642,2.580089522,50.14318051,14.20355972,73.34475725,0.761005543,6.019569421,109.5426034,19.5397,84.6208,Dug Well,3.26,6.86,1.94,3.26
Odisha,Ganjam,Surada,Badagarh,Badagarh 1,47.996,Qtz./Schist,6.409483738,0.897145575,0.272990567,0.134919124,126.998,20.14482318,291.5753836,13.6601667,4.78436901,171.1176454,14.87690133,79.7420462,0.982713393,18.43965868,105.9932679,19.6444,84.4131,Dug Well,0.75,1.61,0.35,0.45
Odisha,Ganjam,Surada,Sorada,Soroda,47.996,Qtz./Schist,6.409483738,1.069447741,0.16638202,0.098285059,126.998,17.90232437,291.5753836,9.546552728,5.209568416,142.7898422,13.6687096,53.85733942,0.926174746,7.908901317,109.3501907,19.7572,84.4367,Dug Well,2.76,1.93,1.44,1.63
Odisha,Ganjam,Surada,Soramani,Soramani,47.996,Qtz./Schist,6.409483738,1.096912609,0.166581227,0.17512205,126.998,19.53258151,291.5753836,11.30251157,7.283888974,138.1818658,51.43839076,64.66269136,0.993601344,32.17249113,128.4752496,19.71,84.5206,Dug Well,2.3,3.5,2.05,2.35
Odisha,Jagatsinghapur,Balikuda,Balikuda,Balikuda 3,47.996,Qtz./Schist,6.409483738,1.029277496,0.196682496,0.152819238,126.998,18.00180636,291.5753836,10.31627941,3.587414506,156.7319995,31.02365335,72.09129687,0.953035521,29.51219052,131.8717724,20.1375,86.2719,Dug Well,1.57,1.95,0.42,0.75
Odisha,Jagatsinghapur,Jagatsinghapur,Balia Store,Balia Store,47.996,Qtz./Schist,6.409483738,1.752153783,0.2075307,0.054494345,126.998,20.27333386,291.5753836,7.032147047,4.09570257,165.533537,56.16084419,85.56914566,0.856025503,44.94350417,136.5184308,20.3278,86.0858,Dug Well,1.73,2.25,0.93,0.99
Odisha,Jagatsinghapur,Jagatsinghapur,Gobindpur,Govindpur,47.996,Qtz./Schist,6.409483738,1.141615513,0.13427993,0.197896545,126.998,19.65667094,291.5753836,8.79107451,8.215558792,61.47230768,30.65845329,93.62541152,0.867727355,22.43836137,138.6302277,20.3311,86.055,Dug Well,0.81,2.51,0.06,0.26
Odisha,Jagatsinghapur,Jagatsinghapur,Kulakijanga,Kulakijanga,47.996,Qtz./Schist,6.409483738,1.592003032,0.17154212,0.153195765,126.998,18.87225444,291.5753836,9.949352411,5.331837531,162.1819566,55.70244678,39.97137254,0.771019645,35.52960383,143.847779,20.3369,86.055,Dug Well,2.29,2.8,1.6,1.78
Odisha,Jagatsinghapur,Kujang,Balarampur,Balarampur,47.996,Qtz./Schist,6.409483738,1.476499744,0.154792152,0.101579895,126.998,19.82954942,291.5753836,8.711734979,7.797271664,141.134392,10.96737263,48.75170294,0.871491964,6.307680306,145.3558683,20.3242,86.5358,Dug Well,2.9,3.15,1.31,1.08
Odisha,Jagatsinghapur,Kujang,Bhutmundi,Bhutmundi1,47.996,Qtz./Schist,6.409483738,1.020494627,0.254627226,0.099144241,126.998,17.8874577,291.5753836,10.39823292,6.495254561,99.02452812,43.42919023,102.3604038,0.835567056,29.79917561,123.5569058,20.3239,86.5758,Dug Well,1.26,0.52,0.36,0.52
Odisha,Jagatsinghapur,Tirtol,Kanakpur,Kanakpur,47.948,Qtz./Schist,6.409483738,1.329606651,0.252300339,0.081308859,126.998,18.77334606,291.5753836,11.69506895,3.702485096,109.357382,48.75354805,114.2589936,0.897374078,16.43293298,116.9145554,20.2833,86.3,Dug Well,1.71,2.1,1.03,1.18
Odisha,Jajapur,Badachana,Arkhapur,Arkhapur,47.99,Qtz./Schist,6.409483738,1.255438386,0.184521451,0.243051039,126.998,19.90199219,291.5753836,8.254818274,6.599001129,54.71708387,45.46606403,66.06749099,0.705161868,22.8982183,132.9264045,20.6539,86.1539,Dug Well,1.2,2.0,1.88,2.3
Odisha,Jajapur,Badachana,Haridaspur,Haridaspur,45.998,Qtz./Schist,6.409483738,1.631893824,0.157309014,0.061870568,126.998,19.99802025,291.5753836,8.582882559,3.017815948,129.7624622,21.3902725,89.97816626,0.967642632,44.93417164,123.3361635,20.7247,86.1208,Dug Well,1.94,2.73,1.74,1.86
Odisha,Jajapur,Bari,Kalamatia,Kalamatia,46.196,Qtz./Schist,6.409483738,0.989374999,0.156149883,0.107757431,126.998,18.30888405,291.5753836,7.050194123,4.457735295,152.3590735,34.91884483,96.96205322,0.977762497,5.488722029,137.7562593,20.6444,86.4053,Dug Well,2.43,2.75,1.35,2.03
Odisha,Jajapur,Binjharpur,Rudrapur,Rudrapur,46.406,Qtz./Schist,6.409483738,1.341053261,0.160572446,0.146803843,126.998,19.74535821,291.5753836,12.69423226,6.330185389,47.77660262,13.70615715,82.02461913,0.691645866,38.79846055,111.2928254,20.7072,86.4375,Dug Well,2.5,2.7,1.25,1.68
Odisha,Jajapur,Binjharpur,Singhpur New,Singhpur New,46.406,Qtz./Schist,6.409483738,1.326945214,0.183310698,0.118701706,126.998,19.35693531,291.5753836,10.66054869,7.139267495,54.04115241,58.28962315,94.31571759,0.870593891,16.64383323,134.4478253,20.6886,86.5056,Dug Well,3.56,3.55,2.11,2.71
Odisha,Jajapur,Danagadi,Danagadi,Danagadi 1,45.986,Qtz./Schist,6.409483738,2.438878726,0.231986948,0.094953976,126.998,20.16593317,291.5753836,10.60614741,6.567147762,112.7314929,41.69086017,85.80584676,0.761718963,39.67715088,109.5502347,20.9647,86.0786,Dug Well,4.95,6.4,0.7,2.08
Odisha,Jajapur,Danagadi,Jakhpura,Jakhpura,45.83,Qtz./Schist,6.409483738,1.266999234,0.198757058,0.032702082,126.998,18.20996004,291.5753836,9.581638585,1.668390579,164.4555514,25.47638775,47.66490783,0.854922033,29.31758583,127.1428498,20.9322,86.0633,Dug Well,6.58,7.77,2.57,4.22
Odisha,Jajapur,Danagadi,Phuljhore,Phuljhore,45.086,Qtz./Schist,6.409483738,1.374385167,0.239846155,0.18963418,126.998,20.5781941,291.5753836,13.5655858,4.924745768,163.0479243,60.81523691,79.15747029,0.831817659,14.59475279,120.1711474,21.0864,85.9853,Dug Well,1.73,2.75,0.83,1.4
Odisha,Jajapur,Dasarathapur,Bamdevpur,Bamdevpur,44.414,Qtz./Schist,6.409483738,0.908249377,0.15271878,0.121501379,126.998,20.60018075,291.5753836,10.88296351,1.813425142,66.81820504,14.00951684,89.20528711,0.872701496,28.31075795,117.0313746,20.8514,86.3681,Dug Well,2.38,3.15,1.61,2.05
Odisha,Jajapur,Dasarathapur,Dasarathpur,Dasarathpur,44.108,Qtz./Schist,6.409483738,1.326708827,0.220697368,0.242694442,126.998,19.47821261,291.5753836,10.53405847,6.05623473,165.7906179,60.89786973,93.14522113,0.877203852,11.33061425,126.1413142,20.8344,86.4467,Dug Well,1.76,2.52,0.82,1.32
Odisha,Jajapur,Dasarathapur,Hirapur,Hirapur,44.168,Qtz./Schist,6.409483738,1.006403507,0.241519341,0.142517331,126.998,19.28023487,291.5753836,8.613595512,7.445396579,134.611327,20.72399831,58.7056282,1.002403643,32.29164163,141.8224929,20.8503,86.4028,Dug Well,1.32,2.0,0.7,1.08
